url,weekid,week_position,song,performer,songid,instance,previous_week_position,peak_position,weeks_on_chart,year,month,day,previous_peak_position,lyrics
http://www.billboard.com/charts/hot-100/1962-12-22,12/22/1962,55,SANTA CLAUS IS WATCHING YOU,Ray Stevens,SANTA CLAUS IS WATCHING YOU,1,77,45,3,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,22,NaN,Now babydoll sweetie pie sugarplum honey bunch angel face You know you better be good And act like two fine lovers should Be careful what you say and do Cause Santa Claus is watchin you He's everywhere he's everywhere You'd better kiss and hold me tight An give me good lovin every night Cause you'll be sorry if ya make me blue Cause Santa Claus is watchin you He's everywhere he's everywhere Well you may thing you can sneak around and get away with something But there ain't no way Cause Santa's no fool he's really super cool He's the secret head of the CIA Eesh Iish crime don't pay You can't do nothin cause you're never alone He's even got a wire tap on your phone So baby if you ever but do me wrong Break my heart and leave me alone When Christmas comes you be crying too Cause Santa Claus is watching you He's everywhere he's everywhere Every Christmas season he climbs on his sled full of toys With fuel exhaust and side mirrors the foxtails the mudflaps the leopard skin seats covers And spreads Christmas cheer to all good little girls and boys Then he says on Dasher Dancer Prancer Vixen Comet Cupid Donner and Blitzen and Bruce and Marvin Leon Cletus and George and Bill and Slick and Do right Clyde and Ace and Blackie and Queenie and Prince and Spot and Rover So where's Rudolph He's on a stakeout at your house You can run you can hide but you can't get away Got binoculars focused on you everyday So baby if you ever but do me wrong Break my heart and leave me a
http://www.billboard.com/charts/hot-100/1962-12-22,12/22/1962,92,JINGLE BELL ROCK,Bobby Rydell/Chubby Checker,JINGLE BELL ROCK,2,97,21,7,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,22,NaN,Jingle bell jingle bell jingle bell rock Jingle bells swing and jingle bells ring Snowin and blowin up bushels of fun Now the jingle hop has begun Jingle bell jingle bell jingle bell rock Jingle bells chime in jingle bell time Dancin and prancin in Jingle Bell Square In the frosty air What a bright time it's the right time To rock the night away Jingle bell time is a swell time To go glidin in a one horse sleigh Giddy up jingle horse pick up your feet Jingle around the clock Mix and a mingle in the jinglin feet That's the jingle bell rock Jingle bell jingle bell jingle bell rock Jingle bells chime in jingle bell time Dancin and prancin in Jingle Bell Square In the frosty air What a bright time it's the right time To rock the night away Jingle bell time is a swell time To go glidin in a one horse sleigh Giddy up jingle horse pick up your feet Jingle around the clock Mix and a mingle in the jinglin feet That's the jingle bell That's the jingle bell That's the jingle bell rock
http://www.billboard.com/charts/hot-100/1962-12-22,12/22/1962,59,JINGLE BELL ROCK,Bobby Helms,JINGLE BELL ROCK,4,87,29,19,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,22,NaN,Jingle bell jingle bell jingle bell rock Jingle bells swing and jingle bells ring Snowin and blowin up bushels of fun Now the jingle hop has begun Jingle bell jingle bell jingle bell rock Jingle bells chime in jingle bell time Dancin and prancin in Jingle Bell Square In the frosty air What a bright time it's the right time To rock the night away Jingle bell time is a swell time To go glidin in a one horse sleigh Giddy up jingle horse pick up your feet Jingle around the clock Mix and a mingle in the jinglin feet That's the jingle bell rock Jingle bell jingle bell jingle bell rock Jingle bells chime in jingle bell time Dancin and prancin in Jingle Bell Square In the frosty air What a bright time it's the right time To rock the night away Jingle bell time is a swell time To go glidin in a one horse sleigh Giddy up jingle horse pick up your feet Jingle around the clock Mix and a mingle in the jinglin feet That's the jingle bell That's the jingle bell That's the jingle bell rock
http://www.billboard.com/charts/hot-100/1962-12-22,12/22/1962,67,THE CHRISTMAS SONG (MERRY CHRISTMAS TO YOU),Nat King Cole,THE CHRISTMAS SONG (MERRY CHRISTMAS TO YOU),2,75,38,8,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,22,NaN,Chestnuts roasting on an open fire Jack Frost nipping at your nose Yuletide carols being sung by a choir And folks dressed up like Eskimos Everybody knows a turkey and some mistletoe Help to make the season bright Tiny tots with their eyes all aglow Will find it hard to sleep tonight They know that Santa's on his way He's loaded lots of toys and goodies on his sleigh And every mother's child is gonna spy To see if reindeer really know how to fly And so I'm offering this simple phrase To kids from one to ninety two Although it's been said many times Many ways Merry Christmas to you And so I'm offering this simple phrase To kids from one to ninety two Although it's been said many times Many ways Merry Christmas to you
http://www.billboard.com/charts/hot-100/1962-12-22,12/22/1962,64,ROCKIN' AROUND THE CHRISTMAS TREE,Brenda Lee,ROCKIN' AROUND THE CHRISTMAS TREE,3,89,14,18,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,22,NaN,Rockin around the Christmas tree At the Christmas party hop Mistletoe hung where you can see Every couple tries to stop Rockin around the Christmas tree Let the Christmas spirit ring Later we'll have some pumpkin pie And we'll do some caroling You will get a sentimental feeling when you hear Voices singing let's be jolly Deck the halls with boughs of holly Rockin around the Christmas tree Have a happy holiday Everyone dancin merrily In the new old fashioned way You will get a sentimental feeling when you hear Voices singing let's be jolly Deck the halls with boughs of holly Rockin around the Christmas tree Have a happy holiday Everyone dancin merrily In the new old fashioned way
http://www.billboard.com/charts/hot-100/1962-12-22,12/22/1962,47,THE CHIPMUNK SONG (CHRISTMAS DON'T BE LATE),David Seville And The Chipmunks,THE CHIPMUNK SONG (CHRISTMAS DON'T BE LATE),4,59,39,15,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,22,NaN,Christmas Christmas time is near Time for toys and time for cheer We've been good but we can't last Hurry Christmas hurry fast Want a plane that loops the loop Me I want a Hula Hoop We can hardly stand the wait Please Christmas don't be late Ok Fellas Get ready That was very good Simon Naturally Very Good Theodore He He He He Uh Alvin You were a little flat Watch it Alvin Alvin ALVIN OKAY Want a plane that loops the loop I still want a Hula Hoop We can hardly stand the wait Please Christmas don't be late We can hardly stand the wait Please Christmas don't be late
http://www.billboard.com/charts/hot-100/1962-12-22,12/22/1962,40,MONSTERS' HOLIDAY,Bobby Pickett And The Crypt-Kickers,MONSTERS' HOLIDAY,1,57,30,6,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,22,NaN,It was the night before Christmas when all through the castle My monsters were having a Yuletide hassle The tree was all trimmed in ghoulish things Like werewolf fangs and vampire wings But they were up to no good Didn't act like good monsters should They found themselves a new play They planned to rob Santa's sleigh They were making a list and checking it twice Frankenstein wanted a shiny new trike A new chain for Yarnush A brace for Igor's back A speed shaver for Wolfman A new cape for Drak But they were up to no good Didn't act like good monster's should They found themselves a new play They planned to rob Santa's sleigh The Mummy was to signal from the castle roof At the very first sound of a reindeer hoof As Santa slid down the chimney wall The zombies were to make off with sleigh and all From beyond the moat there arose such a clatter I jumped to the window to see what was the matter Like a bolt of lightning it happened so quick And there in our midst stood old Saint Nick He began to dig down deep in his sack And came up with the traction for Igor's back Drak got his cape Franky's trike made him behave Even Wolfman was happy now he can shave And all ended well And Santa was really swell No need to rob Santa's sleigh Maybe next year he'll come back So the children everywhere were spared the grief Of losing their presents to a monster sleigh thief Now the monsters love Santa and say they'll behave And never again rob sleighs or graves Igor what do you think of Santa now Arrrrrr Santa good And Santa said as he drove out of sight Merry Christmas to all and to all a good night Jingle bells jingle bells jingle all the way Oh what fun it is to ride in a one wolf open sleigh Dashing through the snow Where is that reindeer with the red nose On Dasher and Dancer and Comet and Cupid
http://www.billboard.com/charts/hot-100/1962-12-22,12/22/1962,88,WHITE CHRISTMAS,The Drifters Featuring Clyde McPhatter And Bill Pinkney,WHITE CHRISTMAS,2,NA,88,2,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,22,NaN,I'm dreaming of a white Christmas Just like the ones I used to know Where the treetops glisten and children listen To hear sleigh bells in the snow I'm dreaming of a white Christmas With every Christmas card I write May your days be merry and bright And may all your Christmases be white
http://www.billboard.com/charts/hot-100/1962-12-22,12/22/1962,46,WHITE CHRISTMAS,Bing Crosby,WHITE CHRISTMAS,5,70,12,13,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,22,NaN,I'm dreaming of a white Christmas Just like the ones I used to know Where the treetops glisten and children listen To hear sleigh bells in the snow I'm dreaming of a white Christmas With every Christmas card I write May your days be merry and bright And may all your Christmases be white
http://www.billboard.com/charts/hot-100/1962-12-29,12/29/1962,38,WHITE CHRISTMAS,Bing Crosby,WHITE CHRISTMAS,5,46,12,13,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,29,NaN,I'm dreaming of a white Christmas Just like the ones I used to know Where the treetops glisten and children listen To hear sleigh bells in the snow I'm dreaming of a white Christmas With every Christmas card I write May your days be merry and bright And may all your Christmases be white
http://www.billboard.com/charts/hot-100/1962-12-29,12/29/1962,31,MONSTERS' HOLIDAY,Bobby Pickett And The Crypt-Kickers,MONSTERS' HOLIDAY,1,40,30,6,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,29,NaN,It was the night before Christmas when all through the castle My monsters were having a Yuletide hassle The tree was all trimmed in ghoulish things Like werewolf fangs and vampire wings But they were up to no good Didn't act like good monsters should They found themselves a new play They planned to rob Santa's sleigh They were making a list and checking it twice Frankenstein wanted a shiny new trike A new chain for Yarnush A brace for Igor's back A speed shaver for Wolfman A new cape for Drak But they were up to no good Didn't act like good monster's should They found themselves a new play They planned to rob Santa's sleigh The Mummy was to signal from the castle roof At the very first sound of a reindeer hoof As Santa slid down the chimney wall The zombies were to make off with sleigh and all From beyond the moat there arose such a clatter I jumped to the window to see what was the matter Like a bolt of lightning it happened so quick And there in our midst stood old Saint Nick He began to dig down deep in his sack And came up with the traction for Igor's back Drak got his cape Franky's trike made him behave Even Wolfman was happy now he can shave And all ended well And Santa was really swell No need to rob Santa's sleigh Maybe next year he'll come back So the children everywhere were spared the grief Of losing their presents to a monster sleigh thief Now the monsters love Santa and say they'll behave And never again rob sleighs or graves Igor what do you think of Santa now Arrrrrr Santa good And Santa said as he drove out of sight Merry Christmas to all and to all a good night Jingle bells jingle bells jingle all the way Oh what fun it is to ride in a one wolf open sleigh Dashing through the snow Where is that reindeer with the red nose On Dasher and Dancer and Comet and Cupid
http://www.billboard.com/charts/hot-100/1962-12-29,12/29/1962,45,SANTA CLAUS IS WATCHING YOU,Ray Stevens,SANTA CLAUS IS WATCHING YOU,1,55,45,3,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,29,NaN,Now babydoll sweetie pie sugarplum honey bunch angel face You know you better be good And act like two fine lovers should Be careful what you say and do Cause Santa Claus is watchin you He's everywhere he's everywhere You'd better kiss and hold me tight An give me good lovin every night Cause you'll be sorry if ya make me blue Cause Santa Claus is watchin you He's everywhere he's everywhere Well you may thing you can sneak around and get away with something But there ain't no way Cause Santa's no fool he's really super cool He's the secret head of the CIA Eesh Iish crime don't pay You can't do nothin cause you're never alone He's even got a wire tap on your phone So baby if you ever but do me wrong Break my heart and leave me alone When Christmas comes you be crying too Cause Santa Claus is watching you He's everywhere he's everywhere Every Christmas season he climbs on his sled full of toys With fuel exhaust and side mirrors the foxtails the mudflaps the leopard skin seats covers And spreads Christmas cheer to all good little girls and boys Then he says on Dasher Dancer Prancer Vixen Comet Cupid Donner and Blitzen and Bruce and Marvin Leon Cletus and George and Bill and Slick and Do right Clyde and Ace and Blackie and Queenie and Prince and Spot and Rover So where's Rudolph He's on a stakeout at your house You can run you can hide but you can't get away Got binoculars focused on you everyday So baby if you ever but do me wrong Break my heart and leave me a
http://www.billboard.com/charts/hot-100/1962-12-29,12/29/1962,56,JINGLE BELL ROCK,Bobby Helms,JINGLE BELL ROCK,4,59,29,19,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,29,NaN,Jingle bell jingle bell jingle bell rock Jingle bells swing and jingle bells ring Snowin and blowin up bushels of fun Now the jingle hop has begun Jingle bell jingle bell jingle bell rock Jingle bells chime in jingle bell time Dancin and prancin in Jingle Bell Square In the frosty air What a bright time it's the right time To rock the night away Jingle bell time is a swell time To go glidin in a one horse sleigh Giddy up jingle horse pick up your feet Jingle around the clock Mix and a mingle in the jinglin feet That's the jingle bell rock Jingle bell jingle bell jingle bell rock Jingle bells chime in jingle bell time Dancin and prancin in Jingle Bell Square In the frosty air What a bright time it's the right time To rock the night away Jingle bell time is a swell time To go glidin in a one horse sleigh Giddy up jingle horse pick up your feet Jingle around the clock Mix and a mingle in the jinglin feet That's the jingle bell That's the jingle bell That's the jingle bell rock
http://www.billboard.com/charts/hot-100/1962-12-29,12/29/1962,65,THE CHRISTMAS SONG (MERRY CHRISTMAS TO YOU),Nat King Cole,THE CHRISTMAS SONG (MERRY CHRISTMAS TO YOU),2,67,38,8,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,29,NaN,Chestnuts roasting on an open fire Jack Frost nipping at your nose Yuletide carols being sung by a choir And folks dressed up like Eskimos Everybody knows a turkey and some mistletoe Help to make the season bright Tiny tots with their eyes all aglow Will find it hard to sleep tonight They know that Santa's on his way He's loaded lots of toys and goodies on his sleigh And every mother's child is gonna spy To see if reindeer really know how to fly And so I'm offering this simple phrase To kids from one to ninety two Although it's been said many times Many ways Merry Christmas to you And so I'm offering this simple phrase To kids from one to ninety two Although it's been said many times Many ways Merry Christmas to you
http://www.billboard.com/charts/hot-100/1962-12-29,12/29/1962,40,THE CHIPMUNK SONG (CHRISTMAS DON'T BE LATE),David Seville And The Chipmunks,THE CHIPMUNK SONG (CHRISTMAS DON'T BE LATE),4,47,39,15,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,29,NaN,Christmas Christmas time is near Time for toys and time for cheer We've been good but we can't last Hurry Christmas hurry fast Want a plane that loops the loop Me I want a Hula Hoop We can hardly stand the wait Please Christmas don't be late Ok Fellas Get ready That was very good Simon Naturally Very Good Theodore He He He He Uh Alvin You were a little flat Watch it Alvin Alvin ALVIN OKAY Want a plane that loops the loop I still want a Hula Hoop We can hardly stand the wait Please Christmas don't be late We can hardly stand the wait Please Christmas don't be late
http://www.billboard.com/charts/hot-100/1962-12-29,12/29/1962,59,ROCKIN' AROUND THE CHRISTMAS TREE,Brenda Lee,ROCKIN' AROUND THE CHRISTMAS TREE,3,64,14,18,Mon Jan 01 1962 00:00:00 GMT-0500 (hora estándar oriental),12,29,NaN,Rockin around the Christmas tree At the Christmas party hop Mistletoe hung where you can see Every couple tries to stop Rockin around the Christmas tree Let the Christmas spirit ring Later we'll have some pumpkin pie And we'll do some caroling You will get a sentimental feeling when you hear Voices singing let's be jolly Deck the halls with boughs of holly Rockin around the Christmas tree Have a happy holiday Everyone dancin merrily In the new old fashioned way You will get a sentimental feeling when you hear Voices singing let's be jolly Deck the halls with boughs of holly Rockin around the Christmas tree Have a happy holiday Everyone dancin merrily In the new old fashioned way
http://www.billboard.com/charts/hot-100/1963-01-05,1/5/1963,30,MONSTERS' HOLIDAY,Bobby Pickett And The Crypt-Kickers,MONSTERS' HOLIDAY,1,31,30,6,Tue Jan 01 1963 00:00:00 GMT-0500 (hora estándar oriental),1,5,NaN,It was the night before Christmas when all through the castle My monsters were having a Yuletide hassle The tree was all trimmed in ghoulish things Like werewolf fangs and vampire wings But they were up to no good Didn't act like good monsters should They found themselves a new play They planned to rob Santa's sleigh They were making a list and checking it twice Frankenstein wanted a shiny new trike A new chain for Yarnush A brace for Igor's back A speed shaver for Wolfman A new cape for Drak But they were up to no good Didn't act like good monster's should They found themselves a new play They planned to rob Santa's sleigh The Mummy was to signal from the castle roof At the very first sound of a reindeer hoof As Santa slid down the chimney wall The zombies were to make off with sleigh and all From beyond the moat there arose such a clatter I jumped to the window to see what was the matter Like a bolt of lightning it happened so quick And there in our midst stood old Saint Nick He began to dig down deep in his sack And came up with the traction for Igor's back Drak got his cape Franky's trike made him behave Even Wolfman was happy now he can shave And all ended well And Santa was really swell No need to rob Santa's sleigh Maybe next year he'll come back So the children everywhere were spared the grief Of losing their presents to a monster sleigh thief Now the monsters love Santa and say they'll behave And never again rob sleighs or graves Igor what do you think of Santa now Arrrrrr Santa good And Santa said as he drove out of sight Merry Christmas to all and to all a good night Jingle bells jingle bells jingle all the way Oh what fun it is to ride in a one wolf open sleigh Dashing through the snow Where is that reindeer with the red nose On Dasher and Dancer and Comet and Cupid
http://www.billboard.com/charts/hot-100/1963-01-12,1/12/1963,39,MONSTERS' HOLIDAY,Bobby Pickett And The Crypt-Kickers,MONSTERS' HOLIDAY,1,30,30,6,Tue Jan 01 1963 00:00:00 GMT-0500 (hora estándar oriental),1,12,NaN,It was the night before Christmas when all through the castle My monsters were having a Yuletide hassle The tree was all trimmed in ghoulish things Like werewolf fangs and vampire wings But they were up to no good Didn't act like good monsters should They found themselves a new play They planned to rob Santa's sleigh They were making a list and checking it twice Frankenstein wanted a shiny new trike A new chain for Yarnush A brace for Igor's back A speed shaver for Wolfman A new cape for Drak But they were up to no good Didn't act like good monster's should They found themselves a new play They planned to rob Santa's sleigh The Mummy was to signal from the castle roof At the very first sound of a reindeer hoof As Santa slid down the chimney wall The zombies were to make off with sleigh and all From beyond the moat there arose such a clatter I jumped to the window to see what was the matter Like a bolt of lightning it happened so quick And there in our midst stood old Saint Nick He began to dig down deep in his sack And came up with the traction for Igor's back Drak got his cape Franky's trike made him behave Even Wolfman was happy now he can shave And all ended well And Santa was really swell No need to rob Santa's sleigh Maybe next year he'll come back So the children everywhere were spared the grief Of losing their presents to a monster sleigh thief Now the monsters love Santa and say they'll behave And never again rob sleighs or graves Igor what do you think of Santa now Arrrrrr Santa good And Santa said as he drove out of sight Merry Christmas to all and to all a good night Jingle bells jingle bells jingle all the way Oh what fun it is to ride in a one wolf open sleigh Dashing through the snow Where is that reindeer with the red nose On Dasher and Dancer and Comet and Cupid
http://www.billboard.com/charts/hot-100/1963-11-30,11/30/1963,87,THE MARVELOUS TOY,The Chad Mitchell Trio,THE MARVELOUS TOY,1,NA,43,9,Tue Jan 01 1963 00:00:00 GMT-0500 (hora estándar oriental),11,30,NaN,When I was just a wee little lad Full of health and joy My father homeward came one night And gave to me a toy A wonder to behold it was With many colors bright And the moment I laid eyes on it It became my hearts delight It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will The first time that I picked it up I had a big surprise For right on its bottom were two big button That looked like big green eyes I first pushed one and then the other Then I twisted its lid And when I set it down again Here is what it did It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will It first marched left then marched right Then marched under a chair And when I looked where it had gone It wasn't even there It started to cry and my Daddy laughed For he knew that I would find When I turned around my marvelous toy Chugging from behind It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will Now the years have gone by Too quickly it seems I have my own little boy And yesterday I gave to him My marvelous little toy His eyes nearly popped right out of his head He gave a squeal of glee Neither one of us knows just what it is But he loves it just like me It still goes Zip when it moves And Bop when it stops And Whirr when it stand still I never knew just what it was And I guess I never will I never knew just what it was And I guess I never will
http://www.billboard.com/charts/hot-100/1963-12-07,12/7/1963,77,THE MARVELOUS TOY,The Chad Mitchell Trio,THE MARVELOUS TOY,1,87,43,9,Tue Jan 01 1963 00:00:00 GMT-0500 (hora estándar oriental),12,7,NaN,When I was just a wee little lad Full of health and joy My father homeward came one night And gave to me a toy A wonder to behold it was With many colors bright And the moment I laid eyes on it It became my hearts delight It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will The first time that I picked it up I had a big surprise For right on its bottom were two big button That looked like big green eyes I first pushed one and then the other Then I twisted its lid And when I set it down again Here is what it did It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will It first marched left then marched right Then marched under a chair And when I looked where it had gone It wasn't even there It started to cry and my Daddy laughed For he knew that I would find When I turned around my marvelous toy Chugging from behind It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will Now the years have gone by Too quickly it seems I have my own little boy And yesterday I gave to him My marvelous little toy His eyes nearly popped right out of his head He gave a squeal of glee Neither one of us knows just what it is But he loves it just like me It still goes Zip when it moves And Bop when it stops And Whirr when it stand still I never knew just what it was And I guess I never will I never knew just what it was And I guess I never will
http://www.billboard.com/charts/hot-100/1963-12-14,12/14/1963,60,PRETTY PAPER,Roy Orbison,PRETTY PAPER,1,NA,15,7,Tue Jan 01 1963 00:00:00 GMT-0500 (hora estándar oriental),12,14,NaN,Pretty paper pretty ribbons of blue Wrap your presents to your darling from you Pretty pencils to write I love you Pretty paper pretty ribbons of blue Crowded street busy feet hustle by him Downtown shoppers Christmas is nigh There he sits all alone on the sidewalk Hoping that you won't pass him by Should you stop Better not much too busy You're in a hurry my how time does fly In the distance the ringing of laughter And in the midst of the laughter he cries Pretty paper pretty ribbons of blue Wrap your presents to your darling from you Pretty pencils to write I love you Pretty paper pretty ribbons of blue
http://www.billboard.com/charts/hot-100/1963-12-14,12/14/1963,73,THE MARVELOUS TOY,The Chad Mitchell Trio,THE MARVELOUS TOY,1,77,43,9,Tue Jan 01 1963 00:00:00 GMT-0500 (hora estándar oriental),12,14,NaN,When I was just a wee little lad Full of health and joy My father homeward came one night And gave to me a toy A wonder to behold it was With many colors bright And the moment I laid eyes on it It became my hearts delight It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will The first time that I picked it up I had a big surprise For right on its bottom were two big button That looked like big green eyes I first pushed one and then the other Then I twisted its lid And when I set it down again Here is what it did It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will It first marched left then marched right Then marched under a chair And when I looked where it had gone It wasn't even there It started to cry and my Daddy laughed For he knew that I would find When I turned around my marvelous toy Chugging from behind It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will Now the years have gone by Too quickly it seems I have my own little boy And yesterday I gave to him My marvelous little toy His eyes nearly popped right out of his head He gave a squeal of glee Neither one of us knows just what it is But he loves it just like me It still goes Zip when it moves And Bop when it stops And Whirr when it stand still I never knew just what it was And I guess I never will I never knew just what it was And I guess I never will
http://www.billboard.com/charts/hot-100/1963-12-21,12/21/1963,33,PRETTY PAPER,Roy Orbison,PRETTY PAPER,1,60,15,7,Tue Jan 01 1963 00:00:00 GMT-0500 (hora estándar oriental),12,21,NaN,Pretty paper pretty ribbons of blue Wrap your presents to your darling from you Pretty pencils to write I love you Pretty paper pretty ribbons of blue Crowded street busy feet hustle by him Downtown shoppers Christmas is nigh There he sits all alone on the sidewalk Hoping that you won't pass him by Should you stop Better not much too busy You're in a hurry my how time does fly In the distance the ringing of laughter And in the midst of the laughter he cries Pretty paper pretty ribbons of blue Wrap your presents to your darling from you Pretty pencils to write I love you Pretty paper pretty ribbons of blue
http://www.billboard.com/charts/hot-100/1963-12-21,12/21/1963,65,THE MARVELOUS TOY,The Chad Mitchell Trio,THE MARVELOUS TOY,1,73,43,9,Tue Jan 01 1963 00:00:00 GMT-0500 (hora estándar oriental),12,21,NaN,When I was just a wee little lad Full of health and joy My father homeward came one night And gave to me a toy A wonder to behold it was With many colors bright And the moment I laid eyes on it It became my hearts delight It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will The first time that I picked it up I had a big surprise For right on its bottom were two big button That looked like big green eyes I first pushed one and then the other Then I twisted its lid And when I set it down again Here is what it did It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will It first marched left then marched right Then marched under a chair And when I looked where it had gone It wasn't even there It started to cry and my Daddy laughed For he knew that I would find When I turned around my marvelous toy Chugging from behind It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will Now the years have gone by Too quickly it seems I have my own little boy And yesterday I gave to him My marvelous little toy His eyes nearly popped right out of his head He gave a squeal of glee Neither one of us knows just what it is But he loves it just like me It still goes Zip when it moves And Bop when it stops And Whirr when it stand still I never knew just what it was And I guess I never will I never knew just what it was And I guess I never will
http://www.billboard.com/charts/hot-100/1963-12-28,12/28/1963,56,THE MARVELOUS TOY,The Chad Mitchell Trio,THE MARVELOUS TOY,1,65,43,9,Tue Jan 01 1963 00:00:00 GMT-0500 (hora estándar oriental),12,28,NaN,When I was just a wee little lad Full of health and joy My father homeward came one night And gave to me a toy A wonder to behold it was With many colors bright And the moment I laid eyes on it It became my hearts delight It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will The first time that I picked it up I had a big surprise For right on its bottom were two big button That looked like big green eyes I first pushed one and then the other Then I twisted its lid And when I set it down again Here is what it did It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will It first marched left then marched right Then marched under a chair And when I looked where it had gone It wasn't even there It started to cry and my Daddy laughed For he knew that I would find When I turned around my marvelous toy Chugging from behind It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will Now the years have gone by Too quickly it seems I have my own little boy And yesterday I gave to him My marvelous little toy His eyes nearly popped right out of his head He gave a squeal of glee Neither one of us knows just what it is But he loves it just like me It still goes Zip when it moves And Bop when it stops And Whirr when it stand still I never knew just what it was And I guess I never will I never knew just what it was And I guess I never will
http://www.billboard.com/charts/hot-100/1963-12-28,12/28/1963,19,PRETTY PAPER,Roy Orbison,PRETTY PAPER,1,33,15,7,Tue Jan 01 1963 00:00:00 GMT-0500 (hora estándar oriental),12,28,NaN,Pretty paper pretty ribbons of blue Wrap your presents to your darling from you Pretty pencils to write I love you Pretty paper pretty ribbons of blue Crowded street busy feet hustle by him Downtown shoppers Christmas is nigh There he sits all alone on the sidewalk Hoping that you won't pass him by Should you stop Better not much too busy You're in a hurry my how time does fly In the distance the ringing of laughter And in the midst of the laughter he cries Pretty paper pretty ribbons of blue Wrap your presents to your darling from you Pretty pencils to write I love you Pretty paper pretty ribbons of blue
http://www.billboard.com/charts/hot-100/1964-01-04,1/4/1964,16,PRETTY PAPER,Roy Orbison,PRETTY PAPER,1,19,15,7,Wed Jan 01 1964 00:00:00 GMT-0500 (hora estándar oriental),1,4,NaN,Pretty paper pretty ribbons of blue Wrap your presents to your darling from you Pretty pencils to write I love you Pretty paper pretty ribbons of blue Crowded street busy feet hustle by him Downtown shoppers Christmas is nigh There he sits all alone on the sidewalk Hoping that you won't pass him by Should you stop Better not much too busy You're in a hurry my how time does fly In the distance the ringing of laughter And in the midst of the laughter he cries Pretty paper pretty ribbons of blue Wrap your presents to your darling from you Pretty pencils to write I love you Pretty paper pretty ribbons of blue
http://www.billboard.com/charts/hot-100/1964-01-04,1/4/1964,47,THE MARVELOUS TOY,The Chad Mitchell Trio,THE MARVELOUS TOY,1,56,43,9,Wed Jan 01 1964 00:00:00 GMT-0500 (hora estándar oriental),1,4,NaN,When I was just a wee little lad Full of health and joy My father homeward came one night And gave to me a toy A wonder to behold it was With many colors bright And the moment I laid eyes on it It became my hearts delight It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will The first time that I picked it up I had a big surprise For right on its bottom were two big button That looked like big green eyes I first pushed one and then the other Then I twisted its lid And when I set it down again Here is what it did It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will It first marched left then marched right Then marched under a chair And when I looked where it had gone It wasn't even there It started to cry and my Daddy laughed For he knew that I would find When I turned around my marvelous toy Chugging from behind It went Zip when it moved Bop when it stopped Whirr when it stood still I never knew just what it was And I guess I never will Now the years have gone by Too quickly it seems I have my own little boy And yesterday I gave to him My marvelous little toy His eyes nearly popped right out of his head He gave a squeal of glee Neither one of us knows just what it is But he loves it just like me It still goes Zip when it moves And Bop when it stops And Whirr when it stand still I never knew just what it was And I guess I never will I never knew just what it was And I guess I never will
